ensgene	SRR13593674	SRR13593675	SRR13593676	SRR13593677	Sum Controls	Sum Treatment	Mean Controls	Mean Treatment	STD Controls	STD Treatment	RPM_controls	RPM_cpt-cef	L2F	p-value	adjusted-p-value
ENSG00000074582	5.182696812	5.197404717	4.848330419	4.996180495	10.380101529000001	9.844510914	5.1900507645000005	4.922255457	0.010400059362548054	0.1045457913385465	74.37604513606043	70.61427323619885	-0.07487821190412272	1.5122309561115842e-07	0.0018350922652414074
ENSG00000128908	7.247542387	6.980198423	6.751465978	6.536102713	14.22774081	13.287568691	7.113870405	6.6437843455	0.18904072985369236	0.15228482509997524	101.94535089202294	95.3111855314903	-0.09707854329131295	1.5150157363829318e-07	0.0018384715961006878
ENSG00000167491	7.24485605	7.235070619	6.939422143	7.105166447	14.479926669000001	14.04458859	7.2399633345000005	7.022294295	0.006919344616933105	0.1171989213014449	103.75232616863829	100.74125823497062	-0.04248902747384277	1.5182312406289788e-07	0.0018423736105032658
ENSG00000198752	7.414008551	7.348389881	7.680166882	7.521123862	14.762398432000001	15.201290744	7.381199216000001	7.600645372	0.04639940652944234	0.11246039794238796	105.77630758499103	109.03823536963944	0.04381759935183746	1.5196804263744562e-07	0.0018441321974054026
ENSG00000069998	5.812382485	5.738934868	5.537769167	5.345765809	11.551317353	10.883534976	5.7756586765	5.441767488	0.05193530804269189	0.13576687645238836	82.76810187524765	78.06715024085663	-0.08435926582743564	1.5302694172926647e-07	0.0018569819378846486
ENSG00000078747	8.17778303	7.959477918	8.313939708	8.336440422	16.137260948	16.650380130000002	8.068630474	8.325190065000001	0.154365025062889	0.015910407450940012	115.62754422850628	119.43249413379606	0.046710295139342224	1.5410194776710576e-07	0.0018700271361538285
ENSG00000114902	6.858067107	6.811136692	6.738696995	6.771988679	13.669203799	13.510685674	6.8346018995	6.755342837	0.033184814690399064	0.023540775513519636	97.94329235490396	96.91159450445333	-0.015277412904755153	1.5483377814990737e-07	0.001878907897849126
ENSG00000171867	8.128538761	8.085510753	8.18483155	8.28296616	16.214049514	16.46779771	8.107024757	8.233898855	0.030425396237749217	0.06939164820009766	116.17775366863489	118.1228379196238	0.023954082670695993	1.5621035300535661e-07	0.0018956126337200026
ENSG00000131844	8.433573233	8.306375495	8.225377215	8.215450907	16.739948728	16.440828122	8.369974364	8.220414061	0.08994238309139074	0.007018959698946783	119.94595415956508	117.92938617044737	-0.024461235284903994	1.562773366203118e-07	0.001896425479887484
ENSG00000137817	6.457108008	6.318256919	6.632936414	6.83060595	12.775364927	13.463542363999998	6.3876824635	6.731771181999999	0.09818254660703628	0.13977346933959856	91.53871142643186	96.57343747433976	0.07724444679731525	1.5882870499987299e-07	0.0019273863351734588
ENSG00000173757	5.834231072	5.839170603	6.21937825	6.033834185	11.673401675000001	12.253212435	5.8367008375000005	6.1266062175	0.003492775865981637	0.1311994665704177	83.64286682991685	87.89179050792603	0.07148590675673885	1.592868444862215e-07	0.001932945857840298
ENSG00000175073	6.875843247	6.749627453	6.988618017	7.110345339	13.625470700000001	14.098963356	6.8127353500000005	7.049481678	0.08924804383024385	0.08607421484187835	97.62993367184326	101.13128620253761	0.05083392571664468	1.5935028901562238e-07	0.0019337157572045776
ENSG00000076351	5.010395034	5.267188019	5.55157274	5.642158948	10.277583053	11.193731688	5.1387915265	5.596865844	0.18158006105463517	0.06405412195877473	73.64147440214674	80.29217854033142	0.12474094640810063	1.5956820358462848e-07	0.0019363601504994667
ENSG00000159352	7.525408876	7.450158008	7.354412613	7.39856507	14.975566884	14.752977683000001	7.487783442	7.3764888415000005	0.053210399052974026	0.031220501750747472	107.30371330094103	105.82250416050539	-0.020053539291790632	1.5967754729298447e-07	0.0019376870364003664
ENSG00000160991	7.692383941	7.38383747	7.127683663	6.825344558	15.076221410999999	13.953028221	7.538110705499999	6.9765141105	0.21817530195527882	0.2137860313633714	108.02492837021424	100.08449946141099	-0.11014571952178802	1.5978654225978086e-07	0.0019390096903224407
ENSG00000099821	6.163207022	6.263190191	6.007764019	5.847464874	12.426397213	11.855228893	6.2131986065	5.9276144465	0.0706987768044204	0.11334861244790548	89.0382697520437	85.03707087545224	-0.06633365387997231	1.5991371156675511e-07	0.0019405528898625733
ENSG00000165138	6.38093205	6.510034837	6.157529865	6.256338337	12.890966887000001	12.413868202	6.445483443500001	6.206934101	0.09128945615778238	0.0698681405898811	92.3670286226323	89.04416773895493	-0.05285683840942527	1.6022144626332832e-07	0.0019442872504054892
ENSG00000086062	8.17123192	8.250971022	8.301634127	8.306876177	16.422202942	16.608510304	8.211101471	8.304255152	0.05638405974992548	0.0037066891023187047	117.66922547292322	119.13216358824181	0.017825912459516518	1.6049743227977103e-07	0.0019476363407150215
ENSG00000115234	6.780076136	6.70103549	6.452628252	6.588812779	13.481111626	13.041441031000002	6.740555813	6.520720515500001	0.05589017677596548	0.09629700253438259	96.59556450178965	93.54572191566864	-0.04628526771363437	1.6179988074604475e-07	0.001963441552853253
ENSG00000175707	5.243445904	5.310790628	5.122312027	5.03139415	10.554236532000001	10.153706177	5.2771182660000004	5.0768530885	0.047619911017536924	0.06428864735778497	75.6237663463696	72.83211818304841	-0.054264898934649045	1.6196308767147246e-07	0.0019654220688933182
ENSG00000173327	7.63030013	7.333984332	7.112704724	7.063896995	14.964284462	14.176601719	7.482142231	7.0883008595	0.20952691013850336	0.034512276150215286	107.22287190208075	101.6881829977554	-0.07646064655552216	1.6207287824885805e-07	0.001966754377549892
ENSG00000057663	6.719031576	6.584164931	6.833304669	6.937072019	13.303196507	13.770376688	6.6515982535	6.885188344	0.09536511923537863	0.07337459685075792	95.32075780706106	98.77434750252286	0.05134598977076148	1.6460985282045727e-07	0.001997540563976249
ENSG00000071655	6.78149431	6.75139029	6.620756453	6.460439886	13.5328846	13.081196339	6.7664423	6.5405981695	0.02128675668297577	0.11336093166224794	96.96653091674176	93.83088511028797	-0.04742399652609408	1.650148742375083e-07	0.002002455498872163
ENSG00000171302	7.998586843	8.053313242	8.178295599	8.100222972	16.051900085	16.278518571	8.0259500425	8.1392592855	0.038697407842820525	0.05520568397674861	115.01591211858867	116.76514641457901	0.02177623636255071	1.6619169847229287e-07	0.0020167362609612737
ENSG00000080493	4.369675085	4.398454906	4.271921865	4.212994321	8.768129991	8.484916186	4.3840649955	4.242458093	0.020350406590435386	0.04166806596106889	62.82586255515045	60.861955985277305	-0.04581787341639324	1.6678095826865987e-07	0.0020238869285901873
ENSG00000248098	7.07861133	6.846931308	6.658326848	6.612795568	13.925542638	13.271122416	6.962771319	6.635561208	0.16382251462164849	0.03219547684410316	99.7800247805285	95.19321707508723	-0.06789224865460429	1.6735889785177295e-07	0.0020309002254312648
ENSG00000116750	6.824157964	6.706041326	6.484678863	6.594703229	13.53019929	13.079382092	6.765099645	6.539691046	0.08352107570075669	0.07779897529435076	96.94728999340337	93.81787159092727	-0.04733779930944972	1.6753583906355367e-07	0.002033047407036224
ENSG00000260404	4.179806613	4.11890443	4.285461116	4.282778972	8.298711043	8.568240088	4.1493555215	4.284120044	0.04306434658836443	0.0018965622105184955	59.462357413449446	61.45963491867834	0.04766253637680737	1.680737561160789e-07	0.0020395750304686173
ENSG00000100350	6.262079175	6.318142797	6.434649664	6.569090761	12.580221972	13.003740425	6.290110986	6.5018702125	0.039642967294079255	0.0950642113588583	90.14046294220319	93.27529701426816	0.04932018954172941	1.6827360471458308e-07	0.0020420001932114655
ENSG00000113638	5.070315922	5.008157327	5.183733609	5.149250229	10.078473249	10.332983838	5.0392366245	5.166491919	0.04395276403352798	0.024383431836232695	72.21480244446282	74.11806949638358	0.03753071680241177	1.6927970232832032e-07	0.0020542091877541672
ENSG00000115084	7.239830697	7.67366911	8.182773888	7.938420912	14.913499807	16.121194799999998	7.4567499035	8.060597399999999	0.3067700837715095	0.17278364633271373	106.85898704200048	115.63666945427165	0.11389071582382462	1.694244329038673e-07	0.0020559654932884295
ENSG00000135930	7.271971994	6.953609556	6.705558042	6.568570139	14.225581550000001	13.274128181	7.112790775000001	6.6370640905	0.22511623878488202	0.09686507515182474	101.92987924959519	95.21477730421877	-0.09831961654798069	1.7056188331096386e-07	0.0020697684539785466
ENSG00000004799	5.279671087	5.425491703	5.869455491	5.665912966	10.70516279	11.535368457	5.352581395	5.7676842285	0.10311074641039954	0.1439262996873327	76.70519104591258	82.74272507986448	0.10930825677892164	1.7093326404565533e-07	0.0020742751591940273
ENSG00000254986	7.39141388	7.366568631	7.112477115	7.260619433	14.757982511	14.373096548	7.3789912555	7.186548274	0.017568244048168417	0.1047524376384937	105.74466639740767	103.09763235138186	-0.03657369636922323	1.7115551173552148e-07	0.002076972134910553
ENSG00000196850	6.418485	6.499714583	6.588357353	6.567064633	12.918199583	13.155421986	6.4590997915	6.577710993	0.057437988972255376	0.015056226701906376	92.56215775708381	94.36330263353311	0.02780341639817106	1.7168029984471312e-07	0.002083340438615594
ENSG00000137692	6.595261696	6.735555795	6.348656945	6.465127564	13.330817491	12.813784509000001	6.6654087455	6.406892254500001	0.09920290876335691	0.0823571645038949	95.51866912295206	91.91275101554508	-0.05551771559227415	1.7248591453348788e-07	0.0020931165728638756
ENSG00000075856	7.33117408	7.191670901	6.93363054	7.072555594	14.522844981	14.006186134	7.2614224905	7.003093067	0.09864364386798083	0.09823484776010698	104.0598466973689	100.46579899229066	-0.05070903061631009	1.7265505729886475e-07	0.002095169120321724
ENSG00000148572	5.51358773	5.522559054	5.651186948	5.589776147	11.036146784	11.240963095000001	5.518073392	5.620481547500001	0.006343684036621624	0.04342399382519766	79.07677483131987	80.6309674866147	0.02808000149183527	1.7276538492415235e-07	0.002096507946054589
ENSG00000134317	5.120786297	5.068057035	5.277410827	5.211305677	10.188843332000001	10.488716504	5.094421666000001	5.244358252	0.03728521872716257	0.04674339983635347	73.00563192257002	75.23513352574909	0.043398770186936726	1.7325274176829966e-07	0.002102422021358316
ENSG00000168283	7.093926021	7.280332164	7.558126069	7.415582553	14.374258184999999	14.973708622	7.187129092499999	7.486854311	0.1318090477701294	0.10079348677777308	102.99518483302745	107.40579813766607	0.0604949861080817	1.7375852168606706e-07	0.002108559660660424
ENSG00000269343	6.175983092	6.207110133	6.118570544	6.056018342	12.383093225	12.174588885999999	6.1915466125	6.087294442999999	0.022010141769371355	0.04423108621235072	88.72798575751233	87.32782701391534	-0.022947775860173603	1.73929646799642e-07	0.0021106362639136556
ENSG00000172765	6.183693228	6.100343991	5.754904696	5.932940601	12.284037219	11.687845296999999	6.1420186095	5.8439226484999995	0.05893681068942482	0.12589039572018443	88.01822449432326	83.83643520279605	-0.07022489640022439	1.7542979353398065e-07	0.002128840544534855
ENSG00000031003	6.497382588	6.665180722	6.795833503	6.868467712	13.16256331	13.664301215	6.581281655	6.8321506075	0.1186511984218489	0.05136014173002116	94.31308548531372	98.01347248297985	0.05552211735027481	1.760043192230177e-07	0.0021358124137713197
ENSG00000132849	7.970510459	7.972509845	8.394917021	8.144385495	15.943020304000001	16.539302516	7.9715101520000005	8.269651258	0.001413779398809794	0.17715254093561358	114.23576103013971	118.63573896190968	0.05452433548764567	1.7746954056939986e-07	0.002153592874809667
ENSG00000147421	4.075740047	4.047395128	4.174869787	4.143218556	8.123135175	8.318088343	4.0615675875	4.1590441715	0.02004288443708359	0.022380800073002263	58.20431204205421	59.665306706108495	0.035766259909317505	1.776371143507273e-07	0.0021556263826460757
ENSG00000141526	7.840094978	7.471732144	7.149713159	6.729544237	15.311827122	13.879257396	7.655913561	6.939628698	0.2604718578584945	0.29710429399004173	109.71310270518511	99.55534435772759	-0.14016516245655458	1.7772703746272824e-07	0.0021567175996102072
ENSG00000127980	6.43545755	6.519749571	6.625985428	6.748978071	12.955207121	13.374963499	6.4776035605	6.6874817495	0.059603459649019176	0.08696893190135609	92.8273260995102	95.93806490675318	0.04755377824744521	1.7847865166337307e-07	0.002165838437935032
ENSG00000109685	9.063793893	9.147742907	8.632606647	8.923174886	18.211536799999998	17.555781533	9.105768399999999	8.7778907665	0.05936091707332433	0.2054627721943339	130.49025380432047	125.9269012829575	-0.05135554385578926	1.804768981980507e-07	0.0021900871596333455
ENSG00000118322	5.598694802	5.797899452	5.988566351	6.056805993	11.396594254	12.045372344	5.698297127	6.022686172	0.1408589588588931	0.04825271360394233	81.6594718524425	86.40096205504283	0.08142713985961386	1.810331773115229e-07	0.0021968376066753303
ENSG00000146223	8.828746576	8.760265509	8.618641486	8.712357645	17.589012085	17.330999131	8.7945060425	8.6654995655	0.04842342685859062	0.06626733153565761	126.0297072314573	124.31454632777692	-0.019768720968570734	1.812038950282585e-07	0.002198909266167917
ENSG00000134333	11.30620634	10.83654755	10.09532154	10.6541402	22.14275389	20.74946174	11.071376945	10.37473087	0.3320989152528677	0.3951444639395797	158.65841563863546	148.83503849121885	-0.09220984419397278	1.833215650800461e-07	0.0022246071922463594
ENSG00000196659	5.06930895	4.967880036	5.19660891	5.255119316	10.037188986	10.451728226	5.018594493	5.225864113	0.07172107289778681	0.04137310485257799	71.9189902888959	74.96981812389261	0.05993713599631755	1.8346351670132517e-07	0.002226329775170581
ENSG00000074071	6.738659929	6.5592952	6.325736857	6.059843185	13.297955129	12.385580042	6.6489775645	6.192790021	0.12683001618158707	0.1880152185457915	95.28320201190685	88.84125792687391	-0.10099207555461412	1.8389113383234642e-07	0.002231518909055524
ENSG00000116688	8.161012376	7.923068077	7.656784822	7.778982376	16.084080453	15.435767198	8.0420402265	7.717883599	0.16825202736757977	0.08640671907780963	115.24649257063687	110.72012536243378	-0.05780536254735769	1.8552071655351047e-07	0.0022512938953768496
ENSG00000182700	3.698412655	3.709159912	3.985129478	3.893486848	7.407572567	7.8786163259999995	3.7037862835	3.9393081629999998	0.0075994583038547555	0.06480112511877001	53.077125503310185	56.512991943171	0.09049233037646243	1.8706321716724425e-07	0.002270012140324509
ENSG00000119523	6.07399808	6.167513645	6.397492749	6.281888708	12.241511724999999	12.679381457000002	6.120755862499999	6.339690728500001	0.06612549015799114	0.08174440132366774	87.7135186056245	90.94868343304995	0.05225354244767828	1.8800124420084697e-07	0.002281395098377278
ENSG00000197857	3.925106073	3.903823115	4.062832117	4.015328929	7.828929188	8.078161046	3.914464594	4.039080523	0.015049323925508494	0.03358982636277964	56.09625195157461	57.94431803991821	0.046762818011793196	1.8801536810211587e-07	0.002281566491919176
ENSG00000178913	8.238714023	8.318690404	8.390946513	8.524606477	16.557404427	16.915552990000002	8.2787022135	8.457776495000001	0.056551841339858834	0.09451186691755079	118.63797820840743	121.33456818850965	0.03242471532693883	1.906013691312604e-07	0.002312947614407845
ENSG00000139428	5.945146155	5.809548231	5.570423527	5.343304691	11.754694386	10.913728218	5.877347193	5.456864109	0.09588221157521797	0.16059726907079525	84.22534960483738	78.2837251280298	-0.10554210355087439	1.908699105787774e-07	0.002316206364873464
ENSG00000166710	9.844625258	9.926238369	10.15170556	10.66517857	19.770863627	20.81688413	9.8854318135	10.408442065	0.057709184221829954	0.36308024732726807	141.66322375483648	149.31865653088465	0.07592915499006554	1.9112074212817e-07	0.002319250205725343
ENSG00000187741	6.765278018	6.503292714	6.111413095	6.271330068	13.268570732	12.382743163	6.634285366	6.1913715815	0.18525158502961944	0.1130783760351264	95.07265539716883	88.82090911009733	-0.09813111792756599	1.9133976022626163e-07	0.002321907990345685
ENSG00000205918	4.026598392	3.996399256	3.906958517	3.931191211	8.022997648	7.838149727999999	4.011498824	3.9190748639999997	0.021354013851574958	0.017135102253818365	57.48680140815939	56.222726694539126	-0.03207733741398728	1.9292295106478645e-07	0.0023411200111711837
ENSG00000203896	6.095573864	6.084939094	5.021376417	5.545972264	12.180512958000001	10.567348681	6.090256479000001	5.2836743405	0.007519917983359428	0.3709452807960009	87.27644705724312	75.79915890805009	-0.20341053221238414	1.947313284244344e-07	0.0023630646704305112
ENSG00000185596	5.899613269	5.900191683	5.582837763	5.737173948	11.799804951999999	11.320011711	5.899902475999999	5.6600058555	0.0004090004617335689	0.10913216299596153	84.54857818632625	81.19797996879184	-0.058336657009969414	1.9476073439549064e-07	0.002363421511889279
ENSG00000144711	5.060290969	4.883803967	5.288467711	5.272840926	9.944094936	10.561308637	4.972047468	5.2806543185	0.12479515590548378	0.011049805641644402	71.25194794394827	75.75583392003387	0.08842753782997621	1.9584712588622172e-07	0.0023766048726293005
ENSG00000182796	4.632348842	4.5698663	4.723336508	4.722121	9.202215142	9.445457508	4.601107571	4.722728754	0.04418182915397305	0.0008594939493868345	65.93619213077841	67.75187951310934	0.0391903964086894	1.9634710596274796e-07	0.0023826721308579466
ENSG00000178078	5.629120287	5.713238036	5.539318634	5.498536159	11.342358323	11.037854793000001	5.6711791615	5.5189273965000005	0.05948023073604779	0.02883756462607044	81.27085772947052	79.1740799622612	-0.037709922890748516	1.9654766910421558e-07	0.002385105964579656
ENSG00000113194	7.718589101	7.808058262	7.663153599	7.619386541	15.526647363	15.28254014	7.7633236815	7.64127007	0.06326425045017116	0.03094798350438511	111.25234390587255	109.62103395654141	-0.02131108412930353	1.967754114887379e-07	0.0023878696184158345
ENSG00000125124	6.294742801	6.228757232	6.739810384	6.500080192	12.523500033000001	13.239890576	6.261750016500001	6.619945288	0.04665884330035249	0.1695148444183528	89.73403594498332	94.96919236703465	0.08180428436548094	1.974301887291892e-07	0.002395815340228711
ENSG00000244274	6.776895757	6.971363671	6.602858911	6.431274233	13.748259428	13.034133144	6.874129714	6.517066572	0.13750958071260208	0.12132868936151044	98.50974587314138	93.4933027417853	-0.07540343858389616	1.9792882267715076e-07	0.0024018662631872245
ENSG00000106608	6.060151756	6.186566097	6.299910901	6.373855845	12.246717853	12.673766745999998	6.1233589265	6.336883372999999	0.08938843776032879	0.05228697133685948	87.75082182563929	90.90840934120727	0.05100111789232766	1.9832566508454522e-07	0.002406681945800956
ENSG00000011422	5.848813797	5.871236195	5.381754398	5.612015061	11.720049992	10.993769459	5.860024996	5.4968847295	0.01585502967626353	0.16281887624781047	83.97711378511475	78.85785766864191	-0.09074168766225076	1.9924279846753271e-07	0.0024178113594035093
ENSG00000131899	6.53760413	6.357268468	6.151050802	6.198607972	12.894872598	12.349658774	6.447436299	6.174829387	0.12751656948996523	0.03362799740104092	92.39501402689956	88.58359614400814	-0.06077543450693525	2.0012236243294036e-07	0.002428484868123731
ENSG00000125877	5.870129332	5.793758616	5.661407884	5.534205998	11.663887948	11.195613882	5.831943974	5.597806941	0.05400225116767228	0.08994531617031812	83.57469857676563	80.3056794407378	-0.05756422382925683	2.0047194358118875e-07	0.0024327270353577254
ENSG00000275066	6.803645556	6.814230417	7.176926723	7.617550356	13.617875973	14.794477079	6.8089379865	7.3972385395	0.007484626991016942	0.31156795884535227	97.57551553763042	106.12017762685441	0.12110791026594721	2.012115059449654e-07	0.0024417016246421554
ENSG00000178951	6.983632076	6.81953054	6.637264623	6.692546274	13.803162616	13.329810897	6.901581308	6.6649054485	0.11603730890872867	0.0390900302972878	98.90314106078893	95.61418714351976	-0.04879164037671467	2.0297926128795123e-07	0.002463153335729288
ENSG00000233369	7.14907438	7.091769281	7.492974942	7.290857659	14.240843661	14.783832601	7.1204218305	7.3919163005	0.040520824099466224	0.14291850140430032	102.0392361237487	106.04382522250289	0.05553661335360661	2.030552696423471e-07	0.002464075697109882
ENSG00000133961	7.152798245	7.188706188	7.075850641	7.119284609	14.341504433	14.19513525	7.1707522165	7.097567625	0.02539074999376049	0.03071245330663981	102.7604959400218	101.82112325588487	-0.013248871943775503	2.0349377359373527e-07	0.0024693969425599776
ENSG00000163069	5.661808695	5.857973583	6.135285238	6.042635038	11.519782278000001	12.177920276	5.7598911390000005	6.088960138	0.13870952253549912	0.06551358469828956	82.54214511027611	87.35172293782375	0.08170522766671606	2.0439452976572912e-07	0.002480327618707123
ENSG00000162441	6.583921433	6.606608362	6.722624973	6.864200966	13.190529795	13.586825939	6.5952648975	6.7934129695	0.0160420813401976	0.10010934470351919	94.51347240299906	97.45774550412774	0.04425685631268855	2.0447630671507144e-07	0.002481319981987392
ENSG00000188283	4.328734786	4.360136719	4.54606362	4.473370105	8.688871505	9.019433724999999	4.3444357525	4.5097168624999995	0.022204519766665425	0.051402077404786084	62.25795551535102	64.69602838137874	0.05541894843768533	2.0578613605679322e-07	0.0024972147610491857
ENSG00000179820	9.153324956	9.009736429	8.911568587	8.702389026	18.163061385	17.613957613	9.0815306925	8.8069788065	0.10153242114228792	0.14791228606872445	130.1429152311903	126.3441959200216	-0.04273738554303104	2.0606943703906216e-07	0.0025006526184690194
ENSG00000158467	5.931476267	5.732351828	6.229288177	6.118316627	11.663828095	12.347604804	5.8319140475	6.173802402	0.14080224111686718	0.07846873552378228	83.57426971492674	88.56886310139525	0.08374075668266305	2.0624452781061816e-07	0.0025027773449818515
ENSG00000184661	5.622280993	5.481434435	5.275881783	5.325504316	11.103715428000001	10.601386098999999	5.5518577140000005	5.3006930494999995	0.09959355626858485	0.035088429583953216	79.56092120521478	76.04330791208935	-0.06523868955700556	2.067693546150633e-07	0.002509146118253793
ENSG00000151233	6.178682805	6.249158175	6.462690876	6.710868327	12.42784098	13.173559203	6.21392049	6.5867796015	0.04983361203363069	0.1754879585396922	89.04861470669158	94.49340014758643	0.08562040033680472	2.0714559381005075e-07	0.0025137117808849657
ENSG00000073169	5.362439061	5.284440738	5.176420889	5.105129627	10.646879799	10.281550516	5.3234398995	5.140775258	0.05515314311447872	0.05041053479954677	76.28757871744261	73.7491403860518	-0.048821940421839995	2.0724382340519305e-07	0.0025149037970220176
ENSG00000077254	7.056019555	7.286900661	7.43932772	7.515116749	14.342920216	14.954444468999998	7.171460108	7.477222234499999	0.1632575957004501	0.05359093634544395	102.77064038225261	107.26761715788052	0.06178643616914727	2.081359823984645e-07	0.0025257301464053665
ENSG00000166797	6.54172903	6.632893723	6.800604267	7.015873413	13.174622753	13.816477679999998	6.5873113765	6.908238839999999	0.06446317262508952	0.15221827291683682	94.39949443559017	99.1050280283495	0.0701791203181171	2.0887160974825186e-07	0.0025346569842950363
ENSG00000181577	3.84409643	3.791288628	3.650982124	3.678306345	7.635385058000001	7.329288469	3.8176925290000003	3.6646442345	0.03734075489375638	0.019321141959740013	54.70945945166673	52.572685743165756	-0.05747686274487609	2.0981555095908565e-07	0.0025461117108885045
ENSG00000215790	6.231901849	6.293874471	6.177060518	6.14856567	12.525776319999999	12.325626188000001	6.262888159999999	6.1628130940000005	0.043821261264110525	0.0201489002496801	89.75034611537822	88.41121138978302	-0.021688173800811637	2.1011863427586513e-07	0.0025497896269376236
ENSG00000101246	5.798522146	5.910462439	5.570633438	5.346114945	11.708984585	10.916748383	5.8544922925	5.4583741915	0.079153740268309	0.15875854890208418	83.89782735345686	78.30538864777105	-0.09952185948726212	2.1118032614733522e-07	0.002562673257797913
ENSG00000182240	6.234693791	6.131263288	5.981760023	5.826055158	12.365957079000001	11.807815180999999	6.1829785395000005	5.903907590499999	0.07313641005283508	0.11009996590523571	88.60520094998485	84.69697426287708	-0.06508095335158702	2.1137283587110079e-07	0.002565009363295808
ENSG00000070081	5.353292149	5.285558341	5.577541145	5.783583195	10.63885049	11.36112434	5.319425245	5.68056217	0.047895034952387505	0.14569373076457814	76.23004669360576	81.49287917130438	0.09631424268171618	2.1154316162503615e-07	0.0025670762663198136
ENSG00000121716	6.737377648	6.760471611	6.827124135	6.913904961	13.497849258999999	13.741029096	6.748924629499999	6.870514548	0.01632989784177122	0.061363310541569877	96.7154938631741	98.56383842813447	0.027311412253027783	2.1237136297517125e-07	0.0025771264897037033
ENSG00000087502	6.867999163	6.980782107	7.213245728	7.538508823	13.84878127	14.751754551000001	6.924390635	7.375877275500001	0.07974958450458208	0.22999574014422386	99.23001022092875	105.81373068480849	0.09267844046148407	2.1238767084899936e-07	0.002577324385752607
ENSG00000130338	6.611206602	6.300895377	6.846425953	6.987176199	12.912101979	13.833602152000001	6.4560509895	6.9168010760000005	0.2194231714758048	0.0995254534002751	92.5184668867143	99.22786116403267	0.10100389746691332	2.1625455759561277e-07	0.002624249056422761
ENSG00000130723	9.735590275	9.970132874	9.596986247	9.24268913	19.705723149	18.839675377	9.8528615745	9.4198376885	0.16584666223001784	0.2505258939855435	141.19647580267272	135.13621919610637	-0.0632896825990355	2.1907051758072482e-07	0.0026584207308420955
ENSG00000251634	1.907639998	1.899456117	1.800390687	1.802707301	3.8070961150000002	3.603097988	1.9035480575000001	1.801548994	0.005786877751523825	0.0016380934687918066	27.278803747292354	25.844874168365443	-0.0779022012778281	2.1951669216582085e-07	0.002663835059432236
ENSG00000114812	6.028546516	5.98970031	5.859187879	5.925736962	12.018246825999999	11.784924841	6.009123412999999	5.8924624205	0.02746841568596931	0.04705730787104636	86.11376930077144	84.5327827923866	-0.026732994368670566	2.1955091471218304e-07	0.002664250350032341
ENSG00000099783	9.084163964	9.050265964	8.91427506	8.651983725	18.134429928	17.566258785	9.067214964	8.7831293925	0.023969505668662048	0.18546798162497277	129.93776362143063	126.00205418206602	-0.04437352623007251	2.2116482907756805e-07	0.002683835200856288
ENSG00000173581	5.011159994	4.979636218	4.801894957	4.661021665	9.990796212	9.462916622	4.995398106	4.731458311	0.0222906757782059	0.09961246006127276	71.58657436373649	67.8771130221407	-0.07676383910912718	2.2508711199694564e-07	0.002731432104082935
ENSG00000148344	2.61690323	2.605074678	2.692072004	2.680229881	5.2219779079999995	5.372301885	2.6109889539999998	2.6861509425	0.008364049330817929	0.008373645476945248	37.4167886026771	38.53530119766965	0.042494926644936315	2.287889511901122e-07	0.002776353922692012
ENSG00000179674	3.181568287	3.189926902	3.242704768	3.261941216	6.371495189	6.504645984	3.1857475945	3.252322992	0.005910433347827368	0.013602222826742411	45.6533698092748	46.6575590023181	0.031389477685006495	2.3028463548703375e-07	0.0027945040516351547
ENSG00000105518	5.452421048	5.416809385	5.362441551	5.31838486	10.869230432999998	10.680826411	5.434615216499999	5.3404132055	0.02518124839663012	0.031152784962740168	77.88077708300895	76.61313001361798	-0.023675615671370664	2.311195104989565e-07	0.002804635259904837
ENSG00000221838	5.78173455	5.633475439	5.448974684	5.476328204	11.415209989000001	10.925302888000001	5.7076049945000005	5.4626514440000005	0.10483502276078953	0.019341859481321316	81.79285828828156	78.36674976146655	-0.061733217413664616	2.318301534110009e-07	0.0028132589116424958
ENSG00000165474	7.384069671	7.410575368	7.257032977	7.074966699	14.794645038999999	14.331999675999999	7.397322519499999	7.165999837999999	0.018742358088776043	0.12874029979919493	106.00736265617853	102.80284617318443	-0.044284262324027386	2.3282838322146514e-07	0.0028253724303924795
ENSG00000179104	6.425421993	6.568351446	6.714580879	6.680935	12.993773439	13.395515879	6.4968867195	6.6977579395	0.10106638544758442	0.02379122919988193	93.10366349373373	96.08548628600222	0.045480591498010196	2.335049393688822e-07	0.0028335824392413857
ENSG00000136021	7.690787504	7.625292858	7.895197034	8.220096452	15.316080362000001	16.115293486	7.6580401810000005	8.057646743	0.046311708318012616	0.2297385816713628	109.74357824237816	115.59433957085858	0.07493423215256866	2.3698427196306058e-07	0.00287580414027174
ENSG00000114315	8.650703104	8.357183423	9.083411705	8.807523648	17.007886527	17.890935353	8.5039432635	8.9454676765	0.2075497568468118	0.19508231595308043	121.86579605864526	128.33094589506507	0.07457584266927608	2.410434619465271e-07	0.002925062410721106
ENSG00000126945	8.072383112	7.905375865	8.168441282	8.296316078	15.977758977	16.46475736	7.9888794885	8.23237868	0.11809195686099726	0.09042113539444668	114.48467238267285	118.10102961370498	0.044867084234294245	2.414290556242975e-07	0.0029297415900008503
ENSG00000122692	7.299697606	7.293118712	7.271224724	7.239368976	14.592816318	14.5105937	7.296408159	7.25529685	0.004651980560107178	0.022525415430569733	104.56120897252613	104.0838937863425	-0.00660088776826915	2.417810364946654e-07	0.002934012877862765
